seuNumero,tipoOpFinanceira
35217,04 - Via Compensação
35219,07 - Via Pix
35222,04 - Via Compensação
35225,04 - Via Compensação
35227,04 - Via Compensação
35231,04 - Via Compensação
35234,04 - Via Compensação
35240,04 - Via Compensação
35251,04 - Via Compensação
35254,04 - Via Compensação
35268,04 - Via Compensação
35270,04 - Via Compensação
35274,04 - Via Compensação
35286,04 - Via Compensação
35307,04 - Via Compensação
35318,04 - Via Compensação
35323,04 - Via Compensação
35326,04 - Via Compensação
35334,04 - Via Compensação
35298,04 - Via Compensação
35355,04 - Via Compensação
35373,04 - Via Compensação
35385,04 - Via Compensação
35395,07 - Via Pix
35401,04 - Via Compensação
35406,04 - Via Compensação
35415,04 - Via Compensação
35420,07 - Via Pix
35422,04 - Via Compensação
35435,04 - Via Compensação
35448,04 - Via Compensação
21155,04 - Via Compensação
35478,04 - Via Compensação
35479,07 - Via Pix
35482,04 - Via Compensação
35499,07 - Via Pix
35504,04 - Via Compensação
35508,04 - Via Compensação
35512,07 - Via Pix
35520,04 - Via Compensação
35533,04 - Via Compensação
35554,07 - Via Pix
35565,07 - Via Pix
35571,04 - Via Compensação
32501,04 - Via Compensação
32522,04 - Via Compensação
32570,07 - Via Pix
32610,04 - Via Compensação
32727,04 - Via Compensação
32742,04 - Via Compensação
32761,04 - Via Compensação
32771,04 - Via Compensação
32794,04 - Via Compensação
32811,04 - Via Compensação
32834,04 - Via Compensação
32840,04 - Via Compensação
32900,04 - Via Compensação
32921,07 - Via Pix
33024,04 - Via Compensação
33068,04 - Via Compensação
33129,04 - Via Compensação
33140,07 - Via Pix
33160,04 - Via Compensação
33243,04 - Via Compensação
33299,04 - Via Compensação
33330,04 - Via Compensação
33367,07 - Via Pix
33394,07 - Via Pix
33443,04 - Via Compensação
33490,04 - Via Compensação
33574,04 - Via Compensação
33599,04 - Via Compensação
33647,04 - Via Compensação
33721,07 - Via Pix
33760,04 - Via Compensação
33787,04 - Via Compensação
33795,04 - Via Compensação
33841,07 - Via Pix
33877,04 - Via Compensação
33906,04 - Via Compensação
33931,04 - Via Compensação
33971,04 - Via Compensação
33977,04 - Via Compensação
34001,04 - Via Compensação
34014,04 - Via Compensação
19841,04 - Via Compensação
34041,04 - Via Compensação
34059,04 - Via Compensação
34106,04 - Via Compensação
34141,07 - Via Pix
34144,07 - Via Pix
34173,07 - Via Pix
34184,04 - Via Compensação
34193,04 - Via Compensação
34199,04 - Via Compensação
34206,04 - Via Compensação
34214,04 - Via Compensação
34236,04 - Via Compensação
34242,04 - Via Compensação
34245,04 - Via Compensação
34248,04 - Via Compensação
34276,04 - Via Compensação
34281,04 - Via Compensação
34300,04 - Via Compensação
34304,04 - Via Compensação
34308,06 - Via Retaguarda
34318,04 - Via Compensação
34332,04 - Via Compensação
34334,07 - Via Pix
30527,07 - Via Pix
30624,04 - Via Compensação
30646,04 - Via Compensação
30656,04 - Via Compensação
30698,04 - Via Compensação
30803,04 - Via Compensação
30960,04 - Via Compensação
31124,04 - Via Compensação
31192,04 - Via Compensação
31425,07 - Via Pix
31650,04 - Via Compensação
31722,04 - Via Compensação
31741,04 - Via Compensação
31968,04 - Via Compensação
32208,07 - Via Pix
32409,04 - Via Compensação
28886,07 - Via Pix
28897,04 - Via Compensação
29204,04 - Via Compensação
29350,04 - Via Compensação
29409,04 - Via Compensação
29414,04 - Via Compensação
29563,04 - Via Compensação
29575,04 - Via Compensação
29736,04 - Via Compensação
29885,04 - Via Compensação
29952,04 - Via Compensação
30093,04 - Via Compensação
30139,04 - Via Compensação
30235,04 - Via Compensação
30432,04 - Via Compensação
27148,04 - Via Compensação
27165,04 - Via Compensação
27320,07 - Via Pix
28134,04 - Via Compensação
28207,04 - Via Compensação
28238,04 - Via Compensação
28427,04 - Via Compensação
22196,04 - Via Compensação
24839,04 - Via Compensação
25154,07 - Via Pix
25719,04 - Via Compensação
26094,04 - Via Compensação
26302,04 - Via Compensação
26426,07 - Via Pix
26525,04 - Via Compensação
26574,04 - Via Compensação
26597,04 - Via Compensação
26607,04 - Via Compensação
26617,04 - Via Compensação
23087,04 - Via Compensação
23335,04 - Via Compensação
23547,04 - Via Compensação
24203,07 - Via Pix
24749,04 - Via Compensação
21224,04 - Via Compensação
21836,04 - Via Compensação
21882,07 - Via Pix
22315,04 - Via Compensação
22362,07 - Via Pix
22500,04 - Via Compensação
19121,04 - Via Compensação
19190,04 - Via Compensação
19853,04 - Via Compensação
20453,07 - Via Pix
17482,04 - Via Compensação
17874,04 - Via Compensação
18108,04 - Via Compensação
18279,04 - Via Compensação
18520,04 - Via Compensação
18597,04 - Via Compensação
18655,04 - Via Compensação
18662,07 - Via Pix
19092,04 - Via Compensação
15519,07 - Via Pix
15557,04 - Via Compensação
15642,04 - Via Compensação
16124,04 - Via Compensação
16346,04 - Via Compensação
16397,04 - Via Compensação
16623,04 - Via Compensação
16659,04 - Via Compensação
16745,04 - Via Compensação
16895,04 - Via Compensação
17214,04 - Via Compensação
14072,04 - Via Compensação
14624,04 - Via Compensação
14835,04 - Via Compensação
14946,04 - Via Compensação
14949,07 - Via Pix
12139,04 - Via Compensação
12242,07 - Via Pix
12510,04 - Via Compensação
12557,04 - Via Compensação
12683,04 - Via Compensação
12751,07 - Via Pix
12818,07 - Via Pix
13101,04 - Via Compensação
13244,04 - Via Compensação
13326,04 - Via Compensação
13626,04 - Via Compensação
34326,04 - Via Compensação
34337,04 - Via Compensação
34341,04 - Via Compensação
34343,04 - Via Compensação
34351,07 - Via Pix
34362,04 - Via Compensação
34368,04 - Via Compensação
12354,04 - Via Compensação
21459,04 - Via Compensação
34382,07 - Via Pix
34385,04 - Via Compensação
34395,07 - Via Pix
34404,04 - Via Compensação
34406,04 - Via Compensação
34414,04 - Via Compensação
34418,07 - Via Pix
34425,04 - Via Compensação
34428,04 - Via Compensação
34444,07 - Via Pix
34450,04 - Via Compensação
34453,04 - Via Compensação
34456,04 - Via Compensação
34468,04 - Via Compensação
34472,04 - Via Compensação
34475,04 - Via Compensação
34484,04 - Via Compensação
34486,04 - Via Compensação
34488,04 - Via Compensação
34503,04 - Via Compensação
34510,07 - Via Pix
34513,04 - Via Compensação
34517,04 - Via Compensação
34523,04 - Via Compensação
34540,07 - Via Pix
34543,04 - Via Compensação
34551,07 - Via Pix
34577,04 - Via Compensação
34581,04 - Via Compensação
34603,04 - Via Compensação
34608,04 - Via Compensação
34617,04 - Via Compensação
34626,04 - Via Compensação
34628,04 - Via Compensação
34634,04 - Via Compensação
34640,04 - Via Compensação
34646,07 - Via Pix
34649,04 - Via Compensação
34673,04 - Via Compensação
34678,04 - Via Compensação
34684,04 - Via Compensação
34713,04 - Via Compensação
34718,04 - Via Compensação
34723,04 - Via Compensação
34731,04 - Via Compensação
34736,04 - Via Compensação
34745,04 - Via Compensação
34751,07 - Via Pix
34763,04 - Via Compensação
34765,04 - Via Compensação
34767,04 - Via Compensação
34776,04 - Via Compensação
34784,07 - Via Pix
34799,04 - Via Compensação
34801,04 - Via Compensação
34805,04 - Via Compensação
34810,04 - Via Compensação
34814,04 - Via Compensação
34819,07 - Via Pix
34835,07 - Via Pix
34862,04 - Via Compensação
34863,07 - Via Pix
34870,04 - Via Compensação
34883,04 - Via Compensação
34886,04 - Via Compensação
34889,04 - Via Compensação
34903,04 - Via Compensação
34913,07 - Via Pix
34915,04 - Via Compensação
34917,04 - Via Compensação
34923,04 - Via Compensação
34933,07 - Via Pix
34936,07 - Via Pix
34937,04 - Via Compensação
34942,04 - Via Compensação
34945,04 - Via Compensação
34948,04 - Via Compensação
34952,07 - Via Pix
34965,04 - Via Compensação
34969,04 - Via Compensação
34971,04 - Via Compensação
34973,04 - Via Compensação
34983,04 - Via Compensação
34985,04 - Via Compensação
34993,04 - Via Compensação
34996,04 - Via Compensação
35008,04 - Via Compensação
35016,04 - Via Compensação
35028,04 - Via Compensação
35031,04 - Via Compensação
35039,04 - Via Compensação
35040,04 - Via Compensação
35045,04 - Via Compensação
35054,04 - Via Compensação
35057,04 - Via Compensação
35064,04 - Via Compensação
35075,04 - Via Compensação
35089,04 - Via Compensação
35091,06 - Via Retaguarda
35093,04 - Via Compensação
35096,04 - Via Compensação
35097,04 - Via Compensação
35106,04 - Via Compensação
35110,04 - Via Compensação
35112,04 - Via Compensação
35117,04 - Via Compensação
35127,07 - Via Pix
35134,04 - Via Compensação
35142,07 - Via Pix
35144,04 - Via Compensação
35163,04 - Via Compensação
35170,04 - Via Compensação
35181,07 - Via Pix
35183,04 - Via Compensação
35186,07 - Via Pix
35188,04 - Via Compensação
35192,04 - Via Compensação
35198,04 - Via Compensação
35208,07 - Via Pix
35221,04 - Via Compensação
35226,04 - Via Compensação
35249,07 - Via Pix
35256,04 - Via Compensação
35264,04 - Via Compensação
35285,04 - Via Compensação
35290,04 - Via Compensação
35301,04 - Via Compensação
35311,07 - Via Pix
35319,07 - Via Pix
35325,07 - Via Pix
35340,04 - Via Compensação
35346,07 - Via Pix
35349,04 - Via Compensação
35371,04 - Via Compensação
35383,04 - Via Compensação
35386,07 - Via Pix
35403,04 - Via Compensação
35411,04 - Via Compensação
35419,04 - Via Compensação
35443,04 - Via Compensação
35447,04 - Via Compensação
35458,04 - Via Compensação
35460,04 - Via Compensação
35481,04 - Via Compensação
35483,04 - Via Compensação
35491,04 - Via Compensação
35497,04 - Via Compensação
35500,04 - Via Compensação
35511,04 - Via Compensação
35514,07 - Via Pix
35519,07 - Via Pix
35523,04 - Via Compensação
35526,04 - Via Compensação
35532,04 - Via Compensação
35535,04 - Via Compensação
35550,04 - Via Compensação
35557,07 - Via Pix
35556,07 - Via Pix
35582,04 - Via Compensação
35616,04 - Via Compensação
35629,07 - Via Pix
32515,04 - Via Compensação
32641,04 - Via Compensação
32687,04 - Via Compensação
32741,04 - Via Compensação
32782,04 - Via Compensação
32802,04 - Via Compensação
32855,04 - Via Compensação
32879,04 - Via Compensação
32887,04 - Via Compensação
32986,04 - Via Compensação
33040,04 - Via Compensação
33049,04 - Via Compensação
33083,04 - Via Compensação
33084,04 - Via Compensação
33230,04 - Via Compensação
33236,04 - Via Compensação
33249,04 - Via Compensação
33320,04 - Via Compensação
33322,04 - Via Compensação
33415,04 - Via Compensação
33445,04 - Via Compensação
33451,06 - Via Retaguarda
33478,04 - Via Compensação
33548,04 - Via Compensação
33585,07 - Via Pix
33588,04 - Via Compensação
33621,04 - Via Compensação
33646,04 - Via Compensação
33783,04 - Via Compensação
33882,04 - Via Compensação
33887,04 - Via Compensação
33899,04 - Via Compensação
33997,04 - Via Compensação
34000,04 - Via Compensação
34044,04 - Via Compensação
34051,04 - Via Compensação
34063,04 - Via Compensação
34066,07 - Via Pix
34083,04 - Via Compensação
34102,07 - Via Pix
34117,04 - Via Compensação
34198,07 - Via Pix
34216,04 - Via Compensação
34220,04 - Via Compensação
34229,07 - Via Pix
34247,07 - Via Pix
34250,04 - Via Compensação
34253,04 - Via Compensação
34260,04 - Via Compensação
34270,04 - Via Compensação
34283,04 - Via Compensação
34297,04 - Via Compensação
25495,04 - Via Compensação
34313,07 - Via Pix
34320,04 - Via Compensação
30697,07 - Via Pix
30713,04 - Via Compensação
30934,04 - Via Compensação
31015,04 - Via Compensação
31040,04 - Via Compensação
31288,04 - Via Compensação
31290,04 - Via Compensação
31349,04 - Via Compensação
31516,07 - Via Pix
31660,04 - Via Compensação
31671,04 - Via Compensação
31691,04 - Via Compensação
31754,04 - Via Compensação
31778,04 - Via Compensação
31972,04 - Via Compensação
32023,04 - Via Compensação
32299,04 - Via Compensação
32357,04 - Via Compensação
32427,07 - Via Pix
27176,07 - Via Pix
27268,04 - Via Compensação
27383,04 - Via Compensação
27438,04 - Via Compensação
27503,04 - Via Compensação
28038,04 - Via Compensação
28081,04 - Via Compensação
28084,07 - Via Pix
28587,04 - Via Compensação
28126,04 - Via Compensação
29041,04 - Via Compensação
29094,04 - Via Compensação
29244,04 - Via Compensação
29276,04 - Via Compensação
25703,04 - Via Compensação
29488,07 - Via Pix
29756,04 - Via Compensação
29833,07 - Via Pix
29947,04 - Via Compensação
30072,04 - Via Compensação
30185,07 - Via Pix
30285,04 - Via Compensação
30467,04 - Via Compensação
25203,07 - Via Pix
25797,04 - Via Compensação
25886,04 - Via Compensação
26004,04 - Via Compensação
26144,04 - Via Compensação
26550,04 - Via Compensação
26875,04 - Via Compensação
23145,04 - Via Compensação
23190,04 - Via Compensação
23370,04 - Via Compensação
23589,04 - Via Compensação
23940,04 - Via Compensação
24419,04 - Via Compensação
24635,04 - Via Compensação
24662,04 - Via Compensação
24701,04 - Via Compensação
24737,07 - Via Pix
24760,04 - Via Compensação
21531,04 - Via Compensação
21562,04 - Via Compensação
22585,04 - Via Compensação
22964,04 - Via Compensação
19655,04 - Via Compensação
19995,04 - Via Compensação
20245,04 - Via Compensação
20320,04 - Via Compensação
20350,04 - Via Compensação
20630,04 - Via Compensação
21165,04 - Via Compensação
18084,07 - Via Pix
18240,04 - Via Compensação
18354,04 - Via Compensação
18683,04 - Via Compensação
18800,04 - Via Compensação
18868,04 - Via Compensação
19195,04 - Via Compensação
19358,04 - Via Compensação
15785,04 - Via Compensação
16189,04 - Via Compensação
16912,04 - Via Compensação
17024,07 - Via Pix
17101,04 - Via Compensação
17327,04 - Via Compensação
17394,04 - Via Compensação
17555,07 - Via Pix
14117,04 - Via Compensação
14198,04 - Via Compensação
14219,07 - Via Pix
14234,04 - Via Compensação
14278,07 - Via Pix
14366,04 - Via Compensação
14967,04 - Via Compensação
15046,04 - Via Compensação
15375,07 - Via Pix
15443,04 - Via Compensação
12779,04 - Via Compensação
12782,04 - Via Compensação
12965,04 - Via Compensação
13646,04 - Via Compensação
13764,04 - Via Compensação
34464,04 - Via Compensação
34471,04 - Via Compensação
34487,07 - Via Pix
34490,04 - Via Compensação
34493,04 - Via Compensação
34498,04 - Via Compensação
34512,04 - Via Compensação
34514,04 - Via Compensação
34522,04 - Via Compensação
34525,07 - Via Pix
34527,07 - Via Pix
34531,04 - Via Compensação
34539,04 - Via Compensação
34548,04 - Via Compensação
34556,04 - Via Compensação
34565,04 - Via Compensação
22886,04 - Via Compensação
34580,04 - Via Compensação
34588,04 - Via Compensação
34602,04 - Via Compensação
34616,04 - Via Compensação
34625,04 - Via Compensação
34627,07 - Via Pix
34643,04 - Via Compensação
34656,04 - Via Compensação
34660,04 - Via Compensação
34665,04 - Via Compensação
